Date,Close,High,Low,Open,Volume
,IYR,IYR,IYR,IYR,IYR
2022-05-17,89.06912231445312,89.1607628097812,87.85038342613545,88.96832336254282,6838500
2022-05-18,86.49419403076172,88.99583023784004,86.23761739233092,88.79423231016183,7983200
2022-05-19,86.28343963623047,87.30058076456696,85.86191287343796,85.86191287343796,8900600
2022-05-20,86.94318389892578,87.2272568210286,85.61448074785818,87.08980308339015,11305000
2022-05-23,88.00615692138672,88.29022286814617,86.51251060008042,87.74958032545071,7684400
2022-05-24,88.84918975830078,88.97747804681534,86.36588504321553,87.65794036621024,8120500
2022-05-25,89.48149871826172,89.74724081908676,88.22609782633437,88.51016383461415,5831100
2022-05-26,89.56396484375,90.47115554482258,89.4265110716612,89.86636174410754,5817900
2022-05-27,91.96479034423828,92.01976904953605,90.03129330779863,90.09543746104215,5921700
2022-05-31,90.84685516357422,91.46997287202501,90.38868058357185,91.15841751339426,6680400
2022-06-01,90.04045867919922,91.1858949798514,88.95916653173603,91.14924017928793,8342600
2022-06-02,91.34168243408203,91.39666114522883,88.62928982221086,89.58229376549356,6916000
2022-06-03,90.12293243408203,91.10342568977339,89.91217605650482,90.49863892021617,6051800
2022-06-06,89.8113784790039,90.99346967314193,89.64643535909653,90.80103020725925,7749900
2022-06-07,91.01178741455078,91.05760766355043,89.01414620484533,89.55479578004963,6406600
2022-06-08,88.9225082397461,90.67273120300445,88.71174489257857,90.4802987509931,5968800
2022-06-09,86.9499282836914,89.16620512604992,86.90394455419404,88.55006244112468,8054300
2022-06-10,85.03713989257812,86.01193344168588,84.97276686605467,85.98434600405207,8669300
2022-06-13,80.84366607666016,83.22547463493292,80.49420655471913,83.22547463493292,11994400
2022-06-14,80.2091293334961,81.27588318023052,79.63896331891551,81.14713714728211,10648500
2022-06-15,82.02078247070312,83.170305682744,80.7425132202043,80.91723597746414,10030500
2022-06-16,79.96083068847656,80.85286181094374,79.61137816278266,80.3286795143365,11127100
2022-06-17,80.61375427246094,81.59774570374867,79.83207300054332,80.18153249136722,12095000
2022-06-21,81.87362670898438,82.63691168051407,81.38623006956692,81.47819050822709,5267800
2022-06-22,83.05075073242188,84.06233677136453,81.01839453659387,81.16553687539749,7123000
2022-06-23,84.67848205566406,84.89918855432262,83.2530704245336,83.40021276772805,5966300
2022-06-24,86.48091888427734,86.74760907364276,85.0095307844439,85.26702282489826,5548800
2022-06-27,86.28778839111328,87.25338341454355,85.84636851173732,86.33376509729703,6886500
2022-06-28,85.26703643798828,87.36376569201538,85.12909224682691,86.80279779312337,5507200
2022-06-29,84.75204467773438,84.92676742248591,83.77724429273884,84.72445022906925,5278200
2022-06-30,84.58650970458984,85.64406532901963,83.57492377771112,84.20026461608519,7746000
2022-07-01,86.17745971679688,86.40736437093926,84.34742063434078,84.41179365685531,7157500
2022-07-05,85.81880187988281,85.90157119687925,83.8968024988534,85.38658004346266,6353900
2022-07-06,85.80960083007812,86.94073468325233,85.55210877013796,86.14066405461045,9022000
2022-07-07,85.95675659179688,86.72004175742187,85.69926449161821,86.20505054093101,4296500
2022-07-08,85.53372192382812,86.14986465854288,85.11988937330682,85.60728607438364,4098400
2022-07-11,85.36817932128906,85.70843364520418,84.73364036849125,85.27621888282908,4060800
2022-07-12,84.93595123291016,85.83717328545082,84.32899975512746,84.9083638050348,7560800
2022-07-13,84.57731628417969,85.18426085810952,83.46457871853121,84.09911072543981,6089000
2022-07-14,83.7496566772461,84.11750548118802,83.13351396491947,83.23467256140681,5904200
2022-07-15,85.1750717163086,85.58889725293182,84.33821547701065,85.1382861327659,4818200
2022-07-18,84.4853515625,85.82799368990746,84.17267763357927,85.79120810908549,4728500
2022-07-19,86.66486358642578,86.73843476567221,85.09231646473586,85.11990390291982,4771100
2022-07-20,86.40735626220703,87.50170455839043,86.04870559669244,86.55449859479383,6332600
2022-07-21,87.16143798828125,87.20742171851069,85.73603356088694,86.51770786186216,4335100
2022-07-22,87.68562316894531,88.2465910190563,87.0510911705939,87.36375809497976,4629200
2022-07-25,87.81437683105469,88.26499498990503,87.34537640371201,87.80518569680852,4302200
2022-07-26,87.86955261230469,88.35694930654296,87.57527496581369,87.74080658047316,2895000
2022-07-27,88.60525512695312,88.82596163744606,87.5476922809687,88.07187462847286,5050500
2022-07-28,91.54802703857422,91.6307893381424,89.22138627503526,89.25817185799865,8515600
2022-07-29,92.08140563964844,92.3848814540966,91.19857264718074,91.55722333111659,7852900
2022-08-01,91.30891418457031,91.85148568712773,90.89508168398395,91.65836665997348,6820100
2022-08-02,90.13182067871094,91.47446298872602,90.04905135657131,91.18938346874832,4568800
2022-08-03,90.41688537597656,91.30891639163053,90.37090164720044,90.62840070576199,4496000
2022-08-04,90.37091064453125,90.6927827457458,89.80994979117858,90.61001342893466,3993900
2022-08-05,90.62841033935547,90.64679962314149,89.38691969175203,89.46968900912084,4444900
2022-08-08,91.35490417480469,92.14577669589592,90.86750746169487,91.36410232490095,6310300
2022-08-09,91.89747619628906,91.90667434572711,91.08821444904788,91.62158784220587,3584900
2022-08-10,93.26770782470703,93.39645385512617,92.54120835812336,92.88146973344962,6627300
2022-08-11,92.94583129882812,94.04017943871244,92.6607518403231,93.60795766863606,5766600
2022-08-12,94.43563842773438,94.53679703732655,93.40566304649276,93.51601980681149,4908000
2022-08-15,94.89544677734375,95.0241928216787,94.15974908160135,94.28849512593628,4630900
2022-08-16,94.54598236083984,95.05177537771318,94.23331541668747,94.48160934197713,4132300
2022-08-17,94.15054321289062,94.64713806438795,93.5068130439863,93.78270141130679,3552800
2022-08-18,93.42403411865234,94.35285070922754,92.99181934463148,94.21490653975488,3164100
2022-08-19,92.56880187988281,93.26770689054871,92.21934235841749,93.13896086141908,4611100
2022-08-22,90.63760375976562,91.8514999881149,90.53644515605879,91.8514999881149,5565500
2022-08-23,89.43290710449219,90.65600150249237,89.08345456912055,90.42609685697954,5346700
2022-08-24,89.9662857055664,90.50885729001317,89.45129453929658,89.57084944281613,3863600
2022-08-25,91.35490417480469,91.35490417480469,90.05824565654392,90.26056286186486,3076900
2022-08-26,89.11103820800781,91.42847384895947,89.0374670407058,91.35490268165746,5300100
2022-08-29,88.32015991210938,89.23058024537944,88.1362320059074,88.56845381531677,3996300
2022-08-30,87.0326919555664,88.7063973002453,86.80278733670319,88.58684942424401,4343900
2022-08-31,86.68325805664062,87.96152745045337,86.39817149712147,87.54769483804183,5569100
2022-09-01,86.83956909179688,86.94072768093055,85.3589828502569,86.23261755699481,7122900
2022-09-02,85.71764373779297,87.82357104778575,85.52452468527827,87.60286456150219,5736100
2022-09-06,86.7016372680664,87.10627168221369,85.80041500254379,86.15906568194421,7616200
2022-09-07,88.39373779296875,88.54087311298115,86.54530253790857,86.72003230804775,4111500
2022-09-08,88.65122985839844,88.91792008054183,87.63965085394149,87.96151594406878,4503000
2022-09-09,89.49726867675781,89.80074445388827,88.48568976912168,88.87192784030658,4086300
2022-09-12,90.2697525024414,90.47206267255824,89.64441166136831,89.64441166136831,3640700
2022-09-13,86.93153381347656,88.7983582057605,86.64645432976783,88.52247687137108,7338700
2022-09-14,85.79120635986328,86.6924285151639,85.2578259730181,86.61886437115201,7836600
2022-09-15,84.21866607666016,86.10387984039423,84.11750747777175,86.10387984039423,7526100
2022-09-16,84.15428924560547,84.20946410935875,83.1519014519169,83.76804415093588,8387900
2022-09-19,84.04393005371094,84.08071563385228,82.83003397357493,83.40939107450393,6203600
2022-09-20,81.99319458007812,83.40020986120786,81.58856016652814,83.40020986120786,9755300
2022-09-21,80.75170135498047,83.12431886038024,80.75170135498047,82.53576355896625,7923700
2022-09-22,79.95164489746094,80.60457327433254,79.63897091893844,80.60457327433254,8593800
2022-09-23,78.90328216552734,79.53781425653519,78.02964024732607,79.206750984647,12200900
2022-09-26,76.76869201660156,78.50646787741624,75.94162400384182,78.50646787741624,14629400
2022-09-27,75.6721420288086,77.90244112809673,75.46769694030108,77.42850088564072,10180200
2022-09-28,77.1404037475586,77.45635910357137,75.61636794696182,76.38767364719685,12138700
2022-09-29,74.93798828125,76.42485172136922,74.42687565030708,76.41556392075145,11420000
2022-09-30,75.662841796875,76.27617701911267,75.16102400320553,75.56061925983539,13320100
2022-10-03,77.07534790039062,77.52140332119811,75.54201732527838,76.81514772326575,9489600
2022-10-04,78.571533203125,79.17556649911657,77.82809779123848,77.87456516320346,8849400
2022-10-05,77.00100708007812,77.64221975790372,75.7743439724488,77.58645750988184,8640700
2022-10-06,74.82645416259766,77.12180240934175,74.71494386068139,76.90806960405385,11077100
2022-10-07,73.07011413574219,74.54768981199923,72.5868861644044,74.22243953418301,10456000
2022-10-10,72.25233459472656,73.7577877200053,72.15940696500104,73.22809243165376,6640200
2022-10-11,73.05152130126953,73.54404409499604,71.406673269097,72.2616258534106,8368000
2022-10-12,72.2244644165039,73.0236548759086,71.77840182221489,73.0143599850064,7080300
2022-10-13,73.40465545654297,73.7856679691014,70.31012344418973,70.61678392438492,10562200
2022-10-14,71.5274887084961,74.510510270501,71.49031623885422,74.38041017171626,9995700
2022-10-17,74.16667175292969,74.48263420635313,72.78203090773194,72.865670738609,7878200
2022-10-18,75.0030517578125,76.0624425916073,74.34325620974208,75.46769710912338,7811700
2022-10-19,73.1351547241211,74.49192500439386,72.7355595516952,74.3432351309687,6603000
2022-10-20,72.79132843017578,73.98081916624115,72.6147609618797,73.22809611074567,6245700
2022-10-21,73.29313659667969,73.33030906357003,71.77838870307183,72.94000170618307,9357400
2022-10-24,73.23738098144531,74.19454904827218,72.70768568767105,73.89717637615195,4703400
2022-10-25,76.15534973144531,76.29474471727762,73.42324062278,73.5254631397288,8088000
2022-10-26,76.30403900146484,76.98241705591612,75.78363862107226,76.23898895391577,8517600
2022-10-27,76.44344329833984,77.29838891025312,76.14607060332982,76.64788835552005,6276500
2022-10-28,78.14403533935547,78.34848038530654,75.86727643291604,75.97879384614134,6150400
2022-10-31,78.05110168457031,78.45999174492442,77.20545107511101,77.4284787944299,6648600
2022-11-01,77.90242767333984,79.11050112144052,77.73515509253524,78.86889068577489,5529200
2022-11-02,75.81151580810547,78.42281967612003,75.69999840291638,77.47494654674473,9168500
2022-11-03,75.7557601928711,76.36909534022266,74.35253661015588,75.20748218835138,7062500
2022-11-04,76.80585479736328,77.26120511897116,75.31899154012706,76.61070465953134,7030500
2022-11-07,76.8523178100586,77.63292547919686,76.35979500318402,77.25191298939667,5931000
2022-11-08,77.20545196533203,77.9674698475545,76.6664618050001,77.0288845117935,6634400
2022-11-09,76.44344329833984,77.86525671791667,76.27617071427645,77.0381886883599,5438500
2022-11-10,82.00987243652344,82.18643986975125,79.12907380291337,79.30563414621855,10527900
2022-11-11,81.81472778320312,82.81836311821272,81.65675011655988,82.17715047252496,9455500
2022-11-14,79.93756103515625,81.60099178407486,79.85392829819017,81.48948146812009,6217700
2022-11-15,80.85757446289062,81.33150754873962,79.90040631039146,81.04342974087952,6334900
2022-11-16,80.1234359741211,80.90403666821288,79.89111332612836,80.59737616120515,6578000
2022-11-17,79.4822006225586,79.66806294211938,78.76665018953655,79.10119527482343,4469300
2022-11-18,80.4672622680664,80.74605225845762,79.59373400536026,80.7088797870772,4822800
2022-11-21,80.90403747558594,81.00626000891683,79.97474687434126,80.16989704981168,4889800
2022-11-22,81.31291198730469,81.37796203329759,80.72746157336847,81.21068947361249,3302700
2022-11-23,81.42443084716797,81.80543624053638,80.78321817524926,81.22928070569779,3266100
2022-11-25,81.96342468261719,81.97271957341034,81.4709018194444,81.74969182384471,2441800
2022-11-28,79.70523834228516,81.85190409122693,79.55655555785616,81.50806407422951,4659500
2022-11-29,81.03413391113281,81.08060127505385,79.57514801705832,79.82606043835307,4084500
2022-11-30,82.86482238769531,82.91128974317179,80.26281354924164,80.81109147626445,7413100
2022-12-01,82.76261138916016,84.07291442468039,82.08423328035418,83.67331921774061,8371800
2022-12-02,82.50239562988281,82.91128565013678,81.43371031598804,81.69391756791862,5360200
2022-12-05,81.02484130859375,82.13069218715171,80.85756873428494,81.93554203211207,10561400
2022-12-06,80.2628173828125,81.25715786416372,79.91897736966364,81.25715786416372,7308500
2022-12-07,80.42079162597656,81.25715439937679,79.98402400598295,80.02119647256995,5575500
2022-12-08,81.03413391113281,81.72181402955785,80.56020083077485,80.85757352606633,5272200
2022-12-09,80.93190002441406,81.69392498220002,80.61594468185012,80.86684997800835,5124600
2022-12-12,81.52664947509766,81.56381485176637,80.22564150407824,81.12705432164005,5613700
2022-12-13,83.0494384765625,84.35279931195622,82.13989735678668,84.15588945414727,10901600
2022-12-14,82.48683166503906,84.00585249799754,82.09301197900201,83.04943223849978,8411200
2022-12-15,81.30535888671875,82.12113430235878,80.90216053009489,81.37099549575734,8088300
2022-12-16,79.25186157226562,80.5646009420798,78.4360932886124,80.5646009420798,7904000
2022-12-19,78.31420135498047,79.2143709205185,77.85474502225631,78.9987036560166,4759000
2022-12-20,78.09854125976562,78.5767550002044,77.21712910167354,77.9672680218185,4732000
2022-12-21,78.9049301147461,79.72069841750411,78.57674705307022,78.65175521441456,4836000
2022-12-22,78.58612823486328,78.65176485524394,77.15149413664668,78.23919487878912,5294100
2022-12-23,79.26124572753906,79.2800031341169,78.0329002893086,78.57675061839328,2958900
2022-12-27,79.20498657226562,79.47691173253966,78.52048432000967,79.28937343897769,3787800
2022-12-28,77.86412048339844,79.75821080442074,77.7984838671713,79.43940642670451,3734900
2022-12-29,79.59880065917969,79.77696023706865,78.22980340481412,78.50172854596161,3904000
2022-12-30,78.94245147705078,79.3925291386688,78.05166055059537,79.05496731552756,4576300
2023-01-03,79.08309173583984,80.27393675297219,78.22043697237478,79.6644497654037,8371700
2023-01-04,80.7802734375,81.5491625656873,79.48628423489747,79.79571705759412,8849000
2023-01-05,78.62361907958984,80.18015453546936,78.50172456891455,80.18015453546936,7553900
2023-01-06,80.83653259277344,81.0990790570924,78.68926736122968,79.3081330161426,5508400
2023-01-09,80.83653259277344,81.7554523717444,80.51772821577318,81.10845776049082,5028500
2023-01-10,81.01467895507812,81.05218660869069,80.00199376909946,80.75213253364369,3950500
2023-01-11,83.95897674560547,83.96835544914124,81.70856720528413,81.72732461235569,7431800
2023-01-12,84.86851501464844,85.01853849696265,83.42450233386995,84.38092260095468,6204500
2023-01-13,84.39967346191406,84.71847780826643,83.78080786649512,84.18400622761094,5779600
2023-01-17,84.48408508300781,84.99042785842326,84.24966752886303,84.4934637882533,4915600
2023-01-18,83.31198120117188,85.0185403791723,83.19008667197707,84.92477480641824,5395000
2023-01-19,82.86190032958984,83.80894187714834,82.6556117853361,82.9650446017167,4160500
2023-01-20,83.89334106445312,83.93084872515996,81.93360692718633,82.89941309421391,4729000
2023-01-23,84.2027587890625,84.68096528108346,83.34947575728359,83.93083366312813,5141800
2023-01-24,84.45594024658203,84.76537307681683,82.90878324926268,84.09024950316078,3608000
2023-01-25,84.36217498779297,84.61534275193037,83.61203609118894,83.9214689225772,3782900
2023-01-26,85.29984283447266,85.34672204314371,84.39968047404697,84.84038652791106,3765500
2023-01-27,86.171875,86.5094367745382,85.09355306210601,85.14981097324424,3790000
2023-01-30,85.14044189453125,86.42504526182636,85.09355553131925,85.5436402950487,3465700
2023-01-31,86.81886291503906,86.8938782328704,85.0748032755145,85.10293223123763,6607000
2023-02-01,87.38147735595703,87.96282822916241,85.49675848535843,86.48131493441046,9861300
2023-02-02,89.30368041992188,90.03506180669903,88.11284277932255,88.13159302986779,7677400
2023-02-03,87.49398040771484,88.13159625740909,86.49067385123976,88.13159625740909,7994000
2023-02-06,86.95951843261719,87.0345337535412,86.0124768329068,86.4625544507414,5769400
2023-02-07,86.80949401855469,87.1939350149433,85.62802776509675,86.41567431868694,6626200
2023-02-08,86.44379425048828,86.88450026788709,86.09685379652765,86.46254450163434,3648700
2023-02-09,85.44049072265625,87.29707326754698,85.21544477781468,86.90325359485551,4531700
2023-02-10,85.7124252319336,85.91870663977866,84.62472450800799,85.07480929297668,5992100
2023-02-13,86.52818298339844,86.62194854886518,85.9093245282347,86.03121904795606,3022000
2023-02-14,85.7686767578125,86.85637024685276,85.25295539198235,86.25626201417101,4286700
2023-02-15,86.14374542236328,86.15311697158236,85.0279158338167,85.15918906142755,3061000
2023-02-16,85.40299224853516,86.08748739793276,84.28716256873706,85.18732498333492,5476100
2023-02-17,85.00916290283203,85.27170934978072,84.19338745365219,85.06542081179128,5494700
2023-02-21,83.32136535644531,84.5122032314348,82.98380354935985,84.49345297719898,4577500
2023-02-22,82.46807861328125,83.69643125200164,82.11176656717457,83.69643125200164,8041600
2023-02-23,82.97442626953125,83.3119880824108,82.17740810450934,82.94629731076716,8262700
2023-02-24,81.55854034423828,82.1680201256127,81.17409220757622,82.05550430325651,8579100
2023-02-27,81.7273178100586,82.90877681846241,81.33349098673654,82.58059376057246,5895700
2023-02-28,81.6429214477539,82.64622799811383,81.43663291619045,81.76481596465325,6287800
2023-03-01,80.527099609375,81.24910953870855,79.93637006580131,81.03344228409013,7388100
2023-03-02,81.48352813720703,81.63355162402686,79.87073451922929,79.96450009272353,6459900
2023-03-03,82.81503295898438,82.97443517833241,81.8961130021818,82.03676496495902,6044200
2023-03-06,82.48683166503906,83.2463420815183,82.33680103006051,83.15257651158392,6009600
2023-03-07,80.54585266113281,82.54308714186486,80.4427083910906,82.51495818709957,7663500
2023-03-08,81.4928970336914,81.98048224949724,80.49896204347154,80.77088718157907,6873400
2023-03-09,79.59880065917969,81.69917932235731,79.44877718873681,81.53977714943241,8018000
2023-03-10,76.98271942138672,79.69258563668771,76.62640733266001,79.4487965435958,15665600
2023-03-13,78.0516586303711,79.09247303380793,76.3357277511164,76.52325891320103,20371400
2023-03-14,78.82991790771484,79.70195130818207,77.99539216632576,79.28937421217687,9897000
2023-03-15,78.68927001953125,79.02683181473196,77.53593984747451,77.89225189625088,15743700
2023-03-16,78.7080307006836,79.0268351017139,77.31089709704797,78.16418032425584,11693900
2023-03-17,76.94520568847656,78.45485511338202,76.80456089734352,78.2391949977413,11823400
2023-03-20,77.81723022460938,78.07977667637482,76.80455207549328,77.22650070813712,9923600
2023-03-21,77.37651824951172,78.45484008269143,76.73890242106357,78.35169581971793,8059000
2023-03-22,74.6854248046875,77.02022134776064,74.62915973413463,77.02022134776064,11555300
2023-03-23,74.2431411743164,76.01599644602325,73.94137842180052,75.04469781119376,10029600
2023-03-24,76.0914535522461,76.12917480288189,73.65848684568336,73.8753750435981,10335800
2023-03-27,75.98771667480469,76.83642676913757,75.91227417873235,76.65725263961384,5936500
2023-03-28,75.74252319335938,76.1574496780453,75.20500806301241,75.45019254892605,5155800
2023-03-29,77.43994903564453,77.56253769057344,76.55351773119708,76.76098098922454,6142200
2023-03-30,78.41124725341797,78.64699964612542,78.06233112215779,78.26979437887509,7304400
2023-03-31,80.06150817871094,80.2595393108294,78.71300430273052,78.85445716698416,9879300
2023-04-03,79.4296875,80.54243891582078,79.00532893950242,79.96720258762413,16471000
2023-04-04,79.37310791015625,79.75031314917844,78.83559278279189,79.59943537032447,14169100
2023-04-05,78.93932342529297,79.69373389398983,78.87331304887634,79.09963331164883,13544600
2023-04-06,79.4202651977539,79.49570768821432,78.59041219187309,79.24109108155838,13907800
2023-04-10,79.80689239501953,79.85404574844702,78.62813050524828,79.0053357488934,7395700
2023-04-11,80.23125457763672,80.83478011660391,79.69373941966307,80.04264835008952,6484000
2023-04-12,79.83519744873047,81.0328164940012,79.75975495283829,80.9950952460551,6572200
2023-04-13,79.60887145996094,79.99550886274383,78.86389298683177,79.99550886274383,4839900
2023-04-14,78.32637023925781,80.1086576976838,77.80771930802544,79.75031666185461,7371600
2023-04-17,80.02378845214844,80.02378845214844,78.41124303611039,78.43010006089227,6174700
2023-04-18,79.8729248046875,80.12754147208119,79.42028414313322,80.12754147208119,4257400
